feature	Actinomyces	Bifidobacterium	Rothia	Cutibacterium	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	f__Christensenellaceae.g__uncultured	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Phascolarctobacterium	Dialister	Veillonella	Fusobacterium	Methylobacterium.Methylorubrum	o__Rhodospirillales.f__uncultured.g__uncultured	Methylotenera	Janthinobacterium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Enterorhabdus	f__Barnesiellaceae.g__uncultured	Alloprevotella	Prevotellaceae_NK3B31_group	Rikenellaceae_RC9_gut_group	Tannerellaceae	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Dielma	Holdemanella	f__Erysipelotrichaceae.g__unassigned	Izemoplasmatales	Lactococcus	RF39	Anaerofustis	Defluviitaleaceae_UCG.011	Frisingicoccus	Howardella	Lachnospiraceae_UCG.001	Shuttleworthia	UCG.008	UCG.009	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerofilum	Angelakisella	CAG.352	Caproiciproducens	Paludicola	Phocea	o__Oscillospirales.f__uncultured.g__uncultured	X.Eubacterium._brachy_group	Parvimonas	Peptostreptococcus	Terrisporobacter	Acidaminococcus
P301CA1R.lib20	0	274	0	0	699	313	0	300	0	0	4332	1008	0	34	128	428	0	0	0	718	306	0	46	184	0	37	353	0	13	7	64	0	0	7	0	0	63	7	0	0	14	176	67	24	656	0	474	489	0	237	0	2	484	0	9	39	0	0	52	154	45	94	2	0	0	0	0	0	55	0	3	0	103	9	1078	1553	0	108	42	62	589	18	113	76	226	28	149	18	160	8	29	56	1204	6	719	128	17	289	20	14	71	101	0	71	31	22	35	86	45	64	20	929	0	0	0	0	231	0	0	84	646	23	0	0	0	0	199	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	2	18	0	0	11	12	4	0	0	0	0	0	0
P301SI1R.lib20	0	166	0	0	117	49	0	69	0	0	2598	1013	0	18	33	389	0	0	0	495	155	0	45	92	0	20	159	0	3	3	40	0	0	2	0	0	193	56	0	13	65	217	134	20	418	0	204	404	8	129	0	0	175	11	20	36	0	0	26	45	15	51	8	0	0	3	5	0	35	0	6	4	58	4	713	645	8	19	16	49	204	31	60	30	149	15	146	57	57	2	4	60	928	1	236	50	88	456	14	23	16	45	28	43	60	12	16	34	7	60	52	502	0	0	0	0	249	0	0	37	373	100	0	0	0	1	187	0	9	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	26	2	0	0	0	0	6	2	10	0	0	0	0	0
P302CA1R.lib21	0	268	0	0	390	19	5	0	232	0	3401	0	0	0	0	0	0	0	0	238	314	0	466	70	0	40	486	0	4	0	0	9	0	15	0	0	76	0	13	144	0	0	62	211	1222	37	47	317	2	456	8	13	741	9	20	124	20	0	49	30	20	8	0	0	21	0	6	0	213	0	2	6	132	0	6172	1530	6	72	22	36	101	0	31	18	73	18	7	0	40	5	0	7	3365	0	53	6	85	229	12	36	5	38	0	6	3	0	0	11	16	0	0	0	0	3	0	0	264	0	0	0	628	62	0	0	0	0	22	21	0	0	0	0	0	13	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	7	0	0	0	0	15	0	0	0	0	0	0	0	0
P302SI1R.lib21	0	402	0	0	364	38	11	0	235	0	4871	0	0	0	0	0	0	0	0	506	482	0	1163	127	0	93	865	0	15	0	0	19	0	26	0	0	122	18	29	174	0	0	72	226	1758	68	124	499	15	694	13	6	1147	0	28	129	25	0	75	36	14	17	3	0	29	0	11	3	403	7	2	15	274	6	10070	2180	17	77	29	60	184	19	40	36	133	19	17	0	73	0	17	6	4869	0	76	13	104	427	25	32	5	34	0	6	5	0	0	4	11	0	2	0	11	3	0	0	393	0	0	2	915	85	0	0	0	0	45	33	0	0	0	0	0	32	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	3	8	0	0	0	0	18	0	4	0	0	0	0	0	0
P304CA1R.lib21	0	41	0	0	32	0	0	14	0	74	1327	0	4	0	6	12	0	0	0	0	41	0	0	0	0	48	949	0	0	0	102	0	0	9	0	0	30	0	0	0	0	2076	88	54	480	135	338	314	3	550	11	0	599	0	12	76	14	0	271	41	68	668	0	0	0	0	79	0	12	0	8	0	108	0	477	2864	12	320	2	0	0	14	0	0	0	30	0	5	0	0	0	0	2474	0	4	0	0	38	0	0	0	18	0	7	0	0	0	0	0	508	11	48	0	0	0	0	0	0	0	21	218	1296	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	10	0	0	0	5	4	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P304SI1R.lib21	0	164	0	0	157	0	0	116	0	107	2414	17	12	0	20	8	0	0	0	15	101	0	0	0	9	16	859	0	0	0	29	0	0	17	0	0	35	0	0	0	0	1044	399	78	1476	523	482	872	0	1434	41	0	645	14	49	134	16	6	211	73	64	781	0	0	0	0	27	0	68	0	23	0	240	0	1061	2738	9	503	28	0	5	0	0	0	0	4	0	21	0	0	0	0	3667	0	10	0	0	187	0	4	0	72	0	15	0	0	0	0	0	788	0	100	0	29	0	0	19	0	0	17	540	2186	0	0	11	8	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	21	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P305CA1R.2.lib21	17	67	0	0	0	0	18	0	0	0	8903	0	0	0	0	0	0	0	0	34	937	0	0	84	0	353	372	0	0	0	0	4	0	691	0	0	0	0	0	0	0	0	48	91	1700	422	127	228	0	44	0	0	713	0	0	65	18	0	114	185	17	312	0	0	0	0	0	0	47	0	0	0	28	486	158	638	0	89	29	41	0	0	84	0	144	0	0	0	0	0	0	0	643	0	348	0	10	47	0	0	0	0	0	0	30	0	0	0	0	590	0	0	0	0	15	0	0	0	0	323	0	4624	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	510	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P305SI1R.lib20	6	4	17	0	19	3	12	0	0	8	6044	0	0	0	0	0	0	0	0	31	549	0	0	8	0	27	113	0	0	0	0	2	0	98	17	2	19	0	0	0	0	0	0	26	597	120	57	144	0	29	0	0	125	0	0	22	23	0	2	44	5	49	0	0	0	0	0	0	94	0	0	0	9	202	41	155	0	16	0	27	15	0	9	0	18	2	0	0	11	0	6	0	256	0	77	0	32	12	0	0	0	0	0	0	21	0	0	10	0	38	0	0	0	31	2	0	0	0	0	302	0	2304	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P306CA1R.lib21	0	13	3	0	0	29	347	0	0	0	6338	457	87	20	42	0	14	0	0	391	355	0	31	145	8	186	146	8	14	0	0	9	0	39	0	0	36	133	0	25	5	0	188	214	1181	0	105	208	47	368	7	14	3954	37	13	0	0	0	13	90	26	143	307	0	10	0	38	8	132	0	0	0	416	146	1820	522	56	159	224	36	50	87	71	22	261	16	61	0	92	0	5	2	1190	36	180	8	73	43	22	0	2	43	14	0	68	0	0	31	4	23	4	919	0	6	178	0	58	0	0	0	651	183	0	5	0	45	41	6	0	0	0	0	0	0	0	0	15	0	0	0	0	0	5	5	99	0	6	0	0	0	0	11	0	0	0	0	0	0	0	15	3	0	4	58
P306SI1R.lib21	0	4	12	0	0	144	252	0	0	0	13585	1865	115	111	218	0	72	0	0	781	594	0	45	614	18	192	280	2	74	0	0	19	0	66	0	0	72	145	0	91	0	6	158	240	1430	0	172	348	51	516	20	50	4664	45	0	0	0	0	50	295	13	250	334	31	47	0	34	21	197	0	0	0	697	139	3812	1019	204	720	282	169	215	79	199	66	357	62	70	16	223	14	32	0	4736	54	273	20	46	143	124	0	0	124	0	0	227	54	0	173	63	14	0	956	0	11	65	0	116	0	0	0	1709	419	0	0	10	40	113	21	0	0	0	0	0	0	0	0	62	0	0	0	0	0	18	0	59	0	6	0	0	0	0	0	6	0	0	0	0	5	0	108	0	0	9	17
P307CA1R.lib21	0	75	3	0	203	0	0	58	10	78	2261	41	42	6	20	0	71	0	260	167	216	0	62	8	21	3	200	0	0	0	0	0	0	40	2	0	161	12	0	75	18	16	7	44	1056	111	399	262	2	181	25	0	432	4	23	25	9	0	29	113	33	73	0	0	0	0	57	0	110	5	10	0	75	0	586	1741	11	41	68	29	31	5	8	5	90	12	76	20	2	11	0	0	4382	78	66	0	17	108	4	11	13	32	8	6	22	9	6	6	5	61	42	0	34	15	0	0	11	0	0	0	877	37	0	0	8	0	28	11	0	8	0	9	0	47	0	58	0	279	0	0	0	0	0	0	0	0	0	0	48	0	0	3	0	0	2	3	0	0	0	0	0	0	0	0
P307SI1R.lib21	2	77	0	0	84	4	0	47	10	26	2622	92	71	14	17	0	53	0	204	221	208	0	66	13	50	7	161	0	4	0	2	0	0	62	2	5	196	13	0	97	19	13	13	57	1823	182	506	405	0	236	33	0	509	20	31	49	30	0	34	118	52	83	0	0	0	0	68	0	133	0	22	0	76	0	766	1883	22	39	80	59	43	16	7	3	124	30	124	16	0	19	0	2	7520	113	89	0	54	143	0	22	4	45	0	9	22	6	5	26	7	64	88	0	65	12	0	0	11	0	0	0	1370	47	0	0	0	0	24	10	0	3	0	8	0	63	2	51	0	209	0	0	0	0	0	0	0	0	0	0	52	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
P308CA1R.lib21	3	23	0	0	213	33	4	63	20	43	4597	886	205	174	217	0	150	0	307	2079	310	0	95	100	0	4	58	0	8	121	58	0	0	38	0	4	690	86	0	450	37	376	285	45	1293	474	2919	646	0	99	88	0	2053	210	38	29	15	0	182	68	24	380	0	0	0	0	78	0	259	28	28	9	10	70	791	4755	38	54	155	27	462	48	136	27	375	72	755	22	49	4	5	0	19476	0	120	82	650	285	28	0	2	34	103	0	71	176	12	57	13	720	216	0	210	17	0	0	94	0	0	87	836	0	0	0	62	13	6465	0	11	0	0	295	0	17	0	0	0	0	0	101	0	61	0	0	0	0	67	0	0	0	16	0	4	4	0	66	16	0	0	0	0	0	79	128
P308SI1R.lib20	0	0	0	0	110	11	3	14	2	6	2661	605	78	104	88	0	13	0	32	942	91	0	19	52	0	0	10	0	4	19	12	0	0	5	0	2	153	19	0	85	3	21	36	10	347	132	720	166	0	20	28	0	559	6	22	5	5	0	38	50	9	87	0	0	0	2	7	0	80	0	3	0	0	27	233	964	5	11	39	4	198	6	62	6	98	37	139	5	15	0	0	0	5364	0	57	41	61	127	11	0	2	24	6	0	7	64	6	21	0	181	16	0	18	0	0	0	36	0	0	15	276	0	0	0	4	0	1941	0	0	0	0	51	0	10	0	0	0	0	0	39	0	4	3	0	0	0	5	0	0	0	14	2	2	0	0	16	2	0	0	0	0	2	17	24
P310CA1R.lib21	18	87	0	0	198	0	0	7	7	35	4321	254	4	35	21	318	94	49	0	278	417	0	132	0	0	11	113	0	0	0	0	5	0	95	6	2	126	0	0	44	0	5	119	329	3123	899	292	1344	0	154	51	0	851	62	41	74	38	9	216	78	54	82	0	0	4	0	37	0	418	0	6	2	24	0	1748	1311	30	54	122	0	85	0	27	0	60	56	11	22	30	0	9	0	5641	0	160	0	118	187	4	0	0	30	7	0	6	67	0	13	0	88	9	240	0	75	0	0	324	0	0	21	2395	56	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	81	0	0	0	7	0	0	0	0	0	0	23	0	0	0	4	0	15	0	0	3	0	0	0	0	0	0
P310SI1R.lib21	25	86	4	0	176	2	0	18	7	11	3557	345	9	32	24	273	69	49	0	369	609	0	120	9	0	12	57	0	0	3	0	0	0	174	13	0	226	0	0	60	5	3	124	80	2711	815	440	844	0	124	61	0	544	48	32	66	55	15	177	126	38	127	0	0	17	0	54	0	375	0	25	5	16	0	1169	1119	42	65	165	12	138	4	64	0	232	81	21	52	14	0	14	5	5149	0	174	0	196	191	3	14	3	27	0	0	38	117	0	33	0	50	27	181	0	158	0	0	635	0	0	18	1673	53	0	0	14	0	63	0	0	0	0	0	0	0	0	0	0	22	0	0	0	4	0	8	0	0	0	0	74	3	0	0	0	0	58	0	0	4	0	0	0	0	0	0
P314CA1R.lib21	0	242	0	0	180	115	0	379	0	0	5911	299	154	0	153	0	0	0	0	308	485	0	27	0	0	69	380	0	140	345	0	0	0	0	0	0	197	0	0	579	0	0	367	77	2581	333	2391	1264	0	496	27	0	1538	0	0	24	0	0	474	382	76	307	41	0	0	0	72	0	530	0	0	0	133	65	3322	4836	0	193	167	46	268	0	5	90	234	0	181	60	32	0	0	0	5946	0	64	60	140	419	0	158	0	59	0	0	0	0	209	0	0	0	0	876	0	0	0	0	606	0	0	17	1057	1451	0	0	0	1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	232	0	0	0	0	0	0	0	0	0	0	0
P314SI1R.lib21	5	311	0	0	244	354	0	567	0	0	6182	332	178	0	206	0	0	0	0	565	722	0	234	20	0	15	409	0	0	209	0	0	0	58	0	0	213	2	0	352	5	0	145	277	2046	731	1280	895	0	645	23	0	836	0	22	184	11	4	238	276	238	124	11	0	0	18	33	5	593	0	3	17	78	103	2598	1882	3	183	280	45	267	6	93	23	221	23	235	4	125	24	16	0	4583	0	35	45	93	713	28	89	14	108	39	26	33	0	125	23	37	0	8	772	15	5	0	0	642	0	0	25	2633	988	0	0	20	0	0	0	0	0	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	118	0	0	41	24	8	0	307	0	0	27	0	0	0	0	0	0	0	0
P318CA1R.lib21	0	206	0	0	118	19	0	0	32	13	1135	1290	59	115	21	0	8	163	1647	37	524	0	163	33	0	0	50	0	7	0	0	0	0	87	6	0	651	4	0	46	8	0	12	57	610	162	930	613	0	126	20	0	657	0	96	5	87	0	158	458	10	149	0	0	0	0	0	0	164	20	4	0	0	0	9228	2075	4	189	196	35	119	13	30	10	328	44	204	19	15	0	0	3	9112	4	17	63	59	286	2	0	4	30	6	0	9	0	61	246	0	0	2	1036	0	0	6	0	97	0	0	0	1495	0	0	0	0	0	0	0	0	17	3106	0	110	0	10	22	0	0	0	0	0	2	0	3	0	69	0	0	0	14	0	0	3	0	0	12	0	0	0	0	0	0	0	0
P318SI1R.lib21	0	162	7	0	301	34	0	0	33	10	2008	1690	76	245	47	0	52	401	3317	54	1034	0	129	34	6	0	38	0	5	0	0	0	0	57	0	0	781	0	0	46	3	0	28	48	953	125	1024	794	0	160	44	0	905	0	66	34	92	0	153	500	31	130	0	0	0	0	9	0	156	20	2	2	0	0	9307	2566	0	298	285	80	120	8	80	27	343	56	199	12	10	8	2	0	8572	0	16	113	62	389	0	18	0	55	27	0	9	0	72	271	28	0	0	1179	0	8	0	0	196	0	0	0	1403	0	0	0	0	0	0	0	7	8	2740	0	90	0	21	48	0	0	0	0	0	0	0	0	0	47	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P320CA1R.lib21	0	80	0	0	20	8	18	20	3	3	3114	64	10	21	76	73	187	0	0	311	251	0	223	51	329	47	41	0	9	0	0	0	0	13	0	0	358	8	0	7	17	144	24	11	367	95	320	104	9	72	20	5	331	21	7	5	61	0	8	78	19	60	0	0	0	69	0	10	5	2	8	4	25	0	1324	626	0	14	102	33	89	24	94	63	107	23	38	36	51	8	9	0	1013	9	50	98	158	124	43	16	15	16	2	6	58	7	0	16	29	11	7	681	0	2	0	0	59	0	0	30	228	289	0	0	0	0	289	0	0	0	0	0	0	145	0	0	20	100	0	0	0	0	9	0	0	0	0	2	0	15	0	0	0	0	20	0	2	0	0	0	0	0	0	0
P320SI1R.lib20	0	130	0	0	37	10	7	21	13	12	3118	68	6	19	78	68	209	0	0	377	368	0	180	26	350	257	145	0	11	0	0	0	0	10	0	0	206	5	0	12	16	240	46	12	824	257	624	257	0	155	15	0	786	12	10	7	61	0	11	214	37	183	0	0	3	107	0	14	15	7	23	0	77	0	2907	1019	5	21	100	65	71	17	88	54	79	24	31	23	77	9	0	0	2476	12	133	205	181	276	46	23	23	34	2	18	127	0	0	42	38	8	10	348	0	4	0	0	76	0	0	36	144	214	0	0	0	0	158	0	2	0	0	0	0	166	0	0	22	147	0	0	0	0	6	0	0	0	2	20	0	11	0	0	7	0	34	0	8	0	0	0	0	0	0	0
P321SI1R.lib21	6	0	0	0	23	0	3	0	0	0	1111	0	36	7	0	35	0	0	0	53	69	0	0	15	0	17	8	0	0	3	336	0	0	33	2	0	35	0	0	0	0	5065	0	55	208	22	291	244	0	29	18	0	120	0	6	0	5	0	63	0	8	8	0	0	0	0	0	0	9	5	5	0	9	0	140	432	0	12	5	0	4	0	0	11	17	12	19	5	11	0	0	0	2787	0	20	16	8	29	0	0	2	12	8	4	0	0	8	2	0	20	54	178	0	0	0	0	0	0	0	0	0	120	0	0	4	0	72	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	842	0
P323CA1R.lib21	0	10	0	0	267	41	14	0	0	0	7094	1059	149	67	183	103	43	0	0	710	262	0	104	132	0	0	122	0	0	0	0	0	0	0	6	0	151	0	0	7	0	0	228	172	1319	28	1026	1067	0	197	98	0	2305	29	15	18	23	9	203	431	25	199	0	0	0	0	0	5	103	5	0	0	28	0	3251	2827	6	31	88	77	59	0	55	18	189	45	8	6	128	9	3	0	13973	7	107	47	55	322	6	3	3	4	0	0	27	0	0	17	111	0	0	708	0	11	0	0	653	0	0	0	715	1022	0	0	9	0	116	858	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P323SI1R.lib20	0	2	0	0	63	16	4	0	0	0	2324	433	70	24	71	32	13	0	0	338	96	0	65	70	0	0	41	0	3	0	0	0	0	3	0	0	39	0	0	4	0	0	76	53	518	17	309	312	0	62	35	0	707	0	9	6	8	0	70	176	9	63	0	0	0	0	6	0	13	0	0	0	6	0	1045	984	0	17	50	12	21	0	22	9	85	18	14	2	60	0	0	0	5806	0	38	20	20	91	6	0	0	12	0	0	11	0	0	2	27	0	0	493	0	0	0	0	277	0	0	0	381	312	0	0	0	0	51	310	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P325CA1R.lib21	0	40	0	0	873	13	0	31	0	46	10470	0	124	73	33	179	0	0	0	370	1286	0	113	76	0	176	509	0	18	0	0	7	0	46	0	0	82	0	0	749	5	0	298	328	2403	121	168	554	0	195	135	5	1083	93	34	81	75	0	218	136	7	262	0	0	0	9	8	0	272	0	12	2	209	13	1318	7235	0	219	75	52	101	0	35	115	38	20	44	4	164	0	8	0	4762	0	154	36	39	192	12	0	0	83	0	15	36	10	12	8	51	13	0	790	0	13	0	0	948	0	0	2	1063	0	0	0	0	0	6207	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	10	0	0	7	0	0	0	0	0	0	0
P325SI1R.lib21	0	22	0	0	74	10	0	5	0	4	2730	0	10	37	6	52	0	0	0	201	282	0	39	30	2	61	138	0	7	0	0	3	0	12	0	0	64	0	0	334	3	0	134	136	1004	71	24	152	0	97	24	0	220	13	15	32	25	0	60	63	11	100	0	0	0	0	2	0	82	0	16	0	47	4	455	1560	6	84	34	20	56	0	17	51	22	15	33	6	91	2	0	0	2160	8	62	15	14	83	7	0	0	35	2	0	4	13	10	0	80	0	0	420	0	3	0	0	318	0	0	0	320	0	0	0	2	0	1075	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0
P326CA1R.lib21	0	308	0	0	242	2	0	12	29	155	3306	0	0	33	24	0	128	0	0	132	433	0	49	6	7	18	358	0	0	10	0	0	0	0	0	2	73	0	0	12	0	0	841	533	2939	265	311	456	0	1205	12	0	237	17	25	20	37	0	58	31	20	389	0	0	0	0	29	0	211	0	5	0	164	15	765	832	7	236	13	7	3	0	3	18	25	18	7	2	9	0	0	0	3756	0	35	0	65	203	2	71	0	14	0	0	16	7	0	8	12	6	0	0	81	2	0	0	54	0	0	3	796	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
P326SI1R.lib21	0	686	0	0	1213	0	0	28	66	259	6732	0	0	80	55	0	175	0	0	335	929	0	36	33	27	21	806	0	0	9	0	0	0	0	0	0	119	0	0	17	5	4	1379	1021	4715	405	394	742	4	2204	18	0	294	37	34	34	47	0	36	71	13	682	0	0	0	0	65	0	268	0	17	0	197	24	1471	1104	10	187	33	15	23	1	0	27	65	29	31	2	30	4	0	0	3779	0	43	0	133	296	0	91	2	12	0	0	29	15	0	12	14	4	0	0	111	0	0	0	131	0	0	0	2222	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0
P329CA1R.lib21	0	0	0	0	103	0	0	8	6	0	3076	844	161	17	71	0	92	0	1237	655	400	0	0	5	0	12	27	0	0	0	0	0	0	6	0	0	114	0	0	192	10	0	162	14	1337	42	373	492	7	502	19	31	840	42	14	68	36	73	95	104	69	391	0	0	0	0	39	0	87	229	4	0	61	0	57	1850	63	52	58	43	27	81	0	0	166	43	205	5	8	0	0	0	5813	20	77	0	830	766	4	0	0	78	8	0	15	0	10	22	0	10	35	0	69	0	0	0	7	0	0	21	1395	96	0	0	0	12	48	0	0	0	0	78	0	0	0	201	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	7	0	0
P329SI1R.lib21	0	0	0	0	97	5	0	25	16	0	1803	444	74	25	65	0	90	0	2524	647	149	0	0	2	0	5	29	0	0	0	4	0	0	25	0	0	595	4	0	234	4	2	407	31	1138	12	309	274	0	680	22	2	400	29	23	64	78	42	110	57	83	283	0	0	0	0	106	0	154	94	7	6	78	0	94	1439	59	140	60	11	28	233	0	0	406	87	341	15	7	0	0	0	6092	24	102	14	1441	589	0	0	0	124	41	0	127	0	0	37	10	87	103	0	405	0	2	0	0	0	0	36	597	20	0	0	5	0	141	0	0	0	0	442	0	0	0	62	0	0	16	0	8	0	0	7	0	0	0	0	0	10	0	0	0	0	63	0	3	0	0	0	0	0	0	0
P333CA1R.lib21	7	79	23	0	99	31	0	0	0	0	2411	233	63	17	68	40	0	0	0	333	370	0	43	15	0	45	195	0	2	169	0	0	0	97	13	1	320	0	0	125	0	0	59	70	2105	192	571	844	0	306	133	0	271	8	83	57	141	0	152	220	17	248	0	0	2	0	19	0	84	2	5	12	28	0	1574	1855	44	187	47	14	35	21	10	0	533	86	141	36	48	8	0	5	8912	2	55	19	42	259	5	78	11	36	0	0	11	34	0	42	5	0	19	229	14	25	28	0	16	0	0	218	3	125	0	0	7	19	6	9	0	13	0	0	0	0	0	136	0	0	4	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	8	11	0	43
P333SI1R.lib21	3	181	0	0	663	200	4	0	0	0	7891	1232	164	136	144	186	0	0	0	1356	549	0	136	136	0	175	458	0	23	209	0	0	0	161	29	0	481	0	0	273	3	0	93	132	3227	608	884	1547	0	349	132	0	794	27	149	96	211	0	181	460	4	587	0	0	0	0	78	0	117	5	0	23	28	0	3102	2763	34	466	85	84	38	34	56	0	656	194	230	84	173	0	0	0	14812	0	127	49	87	547	0	129	22	102	0	0	27	33	0	44	20	0	22	608	16	16	16	0	13	0	0	705	0	170	0	0	15	0	0	25	0	19	0	0	0	0	13	408	0	0	6	0	0	12	0	0	0	0	7	0	0	0	47	0	4	0	0	0	2	2	0	0	0	6	0	71
P334CA1R.lib21	14	0	0	0	484	0	0	69	89	194	212	0	0	17	9	89	85	0	438	9	76	0	0	0	60	0	0	0	0	0	0	0	0	39	3	0	120	0	0	0	18	19	100	374	2054	38	1418	986	0	1137	15	0	178	30	22	99	9	0	60	11	89	75	0	0	0	0	46	0	426	13	2	5	135	0	1743	689	4	117	153	2	24	24	9	0	363	55	69	77	12	3	2	2	4785	0	28	6	142	303	0	44	14	53	14	0	95	136	0	9	11	0	0	35	239	8	0	0	0	0	0	33	1056	0	0	0	7	0	0	0	19	0	1732	5	21	0	0	0	0	557	68	0	0	0	0	0	0	31	0	0	0	24	0	0	0	0	0	0	5	0	0	0	0	0	0	0
P334SI1R.lib21	5	0	0	0	564	4	0	58	122	248	151	0	0	31	5	84	140	0	598	11	48	0	0	3	46	0	0	0	0	0	0	0	0	36	6	0	135	0	0	0	54	4	130	303	1814	42	1306	1146	0	1258	15	0	184	27	21	59	9	0	55	4	58	78	0	0	0	0	31	0	300	14	0	4	153	0	1807	614	0	94	122	1	18	32	26	3	296	64	66	65	3	0	0	0	3568	0	15	0	89	190	0	39	5	38	13	2	108	118	0	10	3	8	0	47	304	14	0	0	0	0	0	44	1338	4	0	0	0	0	0	0	34	0	2139	5	14	0	0	0	0	471	42	0	0	0	0	0	0	18	0	3	0	22	0	0	0	0	0	0	12	0	0	0	0	0	0	0
